"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979"
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3668,3984,4197,4611,5056,6329,6315,7432,7333,7139,9304
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1584886,1758789,1917418,2121103,2356228,2599131,2821295,3088512,3368794,3691961,4054250
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",406739,411421,416883,421671,426925,428390,429067,430488,434923,436716,441734
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3897,4275,4599,5030,5519,6067,6575,7174,7746,8454,9178
"25500","Harrisonburg, VA (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",190781,210184,229751,253679,294399,303767,333756,372627,413003,462426,520307
"25500","Harrisonburg, VA (Metropolitan Statistical Area) *","2","Population (persons) 1/",62017,62807,65099,68174,69311,71687,73459,74179,75123,76581,76866
"25500","Harrisonburg, VA (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",3076,3347,3529,3721,4248,4237,4543,5023,5498,6038,6769
"25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4835446,5171164,5395535,5783030,6343191,6962111,7500799,8014376,8754771,9761716,11040256
"25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)","2","Population (persons) 1/",1021033,1037762,1046710,1050940,1051711,1054609,1050706,1047780,1041160,1046844,1048331
"25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4736,4983,5155,5503,6031,6602,7139,7649,8409,9325,10531
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",231166,257751,286004,323399,366815,415101,459032,521127,586995,655096,729220
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","2","Population (persons) 1/",95835,96397,98710,101513,103641,105464,106832,108675,110785,112108,113837
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2412,2674,2897,3186,3539,3936,4297,4795,5299,5843,6406
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",735004,784523,866297,980621,1106372,1187079,1257076,1414855,1593399,1760066,1936487
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",224832,228324,234432,240460,247184,251418,253359,254783,257538,262291,265722
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3269,3436,3695,4078,4476,4722,4962,5553,6187,6710,7288
"25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",236577,266573,270191,326122,365162,393386,434814,512916,557655,620329,698738
"25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)","2","Population (persons) 1/",64288,63110,64658,68755,68623,66303,75090,78071,76668,78535,79724
"25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3680,4224,4179,4743,5321,5933,5791,6570,7274,7899,8764
"25980","Hinesville, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",60759,76182,81026,88560,95721,106241,124820,172775,228210,267881,309234
"25980","Hinesville, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",20625,21303,21587,21894,21198,21188,24937,28894,33625,38038,39364
"25980","Hinesville, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2946,3576,3753,4045,4516,5014,5005,5980,6787,7042,7856
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",51694,63421,76322,95300,128831,143423,166390,184511,214481,259922,317379
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",18357,19799,22680,26906,33646,37239,39855,41261,45432,48361,51586
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2816,3203,3365,3542,3829,3851,4175,4472,4721,5375,6152
"26300","Hot Springs, AR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",153551,173467,200806,227659,260759,298775,325437,370291,417981,470699,525701
"26300","Hot Springs, AR (Metropolitan Statistical Area)","2","Population (persons) 1/",53535,54620,57207,59206,61347,63691,64058,65728,67520,68495,70026
"26300","Hot Springs, AR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2868,3176,3510,3845,4251,4691,5080,5634,6190,6872,7507
"26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",382634,423303,468085,516657,583587,685979,791965,922987,1044855,1229617,1417748
"26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","2","Population (persons) 1/",143259,145445,147993,151395,152931,154770,158910,162751,166289,169656,173998
"26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2671,2910,3163,3413,3816,4432,4984,5671,6283,7248,8148
"26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",8390079,9359224,10267131,11387434,12901143,15333368,18149058,20806358,23738842,28053834,32753401
"26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",2164143,2207116,2275020,2333148,2401849,2479921,2587627,2696239,2800536,2915493,3032641
"26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3877,4240,4513,4881,5371,6183,7014,7717,8477,9622,10800
"26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",970801,1066477,1162932,1247856,1379621,1556635,1737393,1966189,2205649,2479513,2789200
"26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","2","Population (persons) 1/",335707,335277,341152,344285,344204,345630,349106,356426,362372,366117,371303
"26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2892,3181,3409,3624,4008,4504,4977,5516,6087,6772,7512
"26620","Huntsville, AL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",819681,904666,999215,1083376,1167328,1257789,1339700,1487058,1626884,1830708,2019757
"26620","Huntsville, AL (Metropolitan Statistical Area)","2","Population (persons) 1/",224130,228314,230509,232339,233247,231872,232194,234646,236952,238094,239958
"26620","Huntsville, AL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3657,3962,4335,4663,5005,5424,5770,6337,6866,7689,8417
"26820","Idaho Falls, ID (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",228356,249121,269269,304063,351493,410130,444191,500212,553282,616679,664981
"26820","Idaho Falls, ID (Metropolitan Statistical Area)","2","Population (persons) 1/",66432,67248,67297,69575,70208,73174,75210,77106,79685,82839,84150
"26820","Idaho Falls, ID (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3437,3705,4001,4370,5006,5605,5906,6487,6943,7444,7902
"26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",5157282,5360907,5839732,6365329,7184781,7780405,8387294,9268165,10288075,11464111,12664452
"26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","2","Population (persons) 1/",1265545,1287512,1295884,1306519,1311545,1320524,1318435,1322178,1327653,1337003,1342252
"26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4075,4164,4506,4872,5478,5892,6362,7010,7749,8574,9435
"26980","Iowa City, IA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",302734,344368,373977,408804,475914,510072,603951,658636,742509,857185,939303
"26980","Iowa City, IA (Metropolitan Statistical Area)","2","Population (persons) 1/",86697,91237,92581,92551,94258,95544,95973,98784,99194,99624,101738
"26980","Iowa City, IA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3492,3774,4039,4417,5049,5339,6293,6667,7485,8604,9233
"27060","Ithaca, NY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",247796,271269,294050,322700,362411,403237,431758,455987,473732,518008,567246
"27060","Ithaca, NY (Metropolitan Statistical Area)","2","Population (persons) 1/",76231,77008,77277,80102,83324,85580,85471,86067,86287,86457,87161
"27060","Ithaca, NY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3251,3523,3805,4029,4349,4712,5052,5298,5490,5992,6508
"27100","Jackson, MI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",564027,584669,610313,686460,772999,828625,907391,981361,1091243,1229816,1348062
"27100","Jackson, MI (Metropolitan Statistical Area)","2","Population (persons) 1/",142764,143227,143589,144372,145481,146903,147902,148498,150313,151502,151789
"27100","Jackson, MI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3951,4082,4250,4755,5313,5641,6135,6609,7260,8117,8881
"27140","Jackson, MS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1104139,1212074,1350740,1518480,1747650,1980302,2123601,2396019,2690131,3081061,3531559
"27140","Jackson, MS (Metropolitan Statistical Area)","2","Population (persons) 1/",382795,384724,393789,401287,408337,420198,428072,434534,440858,450296,457391
"27140","Jackson, MS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2884,3151,3430,3784,4280,4713,4961,5514,6102,6842,7721
"27180","Jackson, TN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",381303,417041,460982,509917,578841,621956,689053,758706,833153,922096,1010184
"27180","Jackson, TN (Metropolitan Statistical Area)","2","Population (persons) 1/",137442,138282,140474,143877,144788,145635,146061,147576,148649,148899,150149
"27180","Jackson, TN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2774,3016,3282,3544,3998,4271,4718,5141,5605,6193,6728
"27260","Jacksonville, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2297429,2567000,2840266,3189179,3576714,4037450,4422511,4737665,5172586,5780316,6356757
"27260","Jacksonville, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",619535,623388,634713,646275,659829,687746,690714,698553,704888,715770,721782
"27260","Jacksonville, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3708,4118,4475,4935,5421,5871,6403,6782,7338,8076,8807
"27340","Jacksonville, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",376779,469455,454696,504609,548029,638970,717056,758046,800311,882656,906526
"27340","Jacksonville, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",100555,102582,100831,94669,93193,96362,112734,115272,116382,118455,113156
"27340","Jacksonville, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3747,4576,4509,5330,5881,6631,6361,6576,6877,7451,8011
"27500","Janesville-Beloit, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",503767,508949,554306,597945,675634,732589,789143,886974,1002959,1113290,1234630
"27500","Janesville-Beloit, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",129756,131872,132257,133253,134603,135984,137680,137402,137859,138065,139809
"27500","Janesville-Beloit, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3882,3859,4191,4487,5019,5387,5732,6455,7275,8064,8831
"27620","Jefferson City, MO (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",310256,342121,371341,406798,465525,514010,560744,628573,702792,809163,896624
"27620","Jefferson City, MO (Metropolitan Statistical Area)","2","Population (persons) 1/",94196,94027,94588,97637,98495,99942,102037,103718,105067,108217,109714
"27620","Jefferson City, MO (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3294,3639,3926,4166,4726,5143,5495,6060,6689,7477,8172
"27740","Johnson City, TN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",361862,399260,442056,494553,561016,618936,656423,728393,802321,918853,1033038
"27740","Johnson City, TN (Metropolitan Statistical Area)","2","Population (persons) 1/",131679,132997,136401,140121,140947,143257,145524,149645,149374,150780,153562
"27740","Johnson City, TN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2748,3002,3241,3529,3980,4320,4511,4867,5371,6094,6727
"27780","Johnstown, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",560798,607109,652058,729191,810449,915701,1052072,1149286,1262593,1361707,1521037
"27780","Johnstown, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",188163,187061,188837,189521,189286,188475,188819,190087,190302,188155,186373
"27780","Johnstown, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2980,3246,3453,3848,4282,4858,5572,6046,6635,7237,8161
"27860","Jonesboro, AR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",203558,232177,251604,278732,340701,382837,408780,438467,491063,630210,629548
"27860","Jonesboro, AR (Metropolitan Statistical Area)","2","Population (persons) 1/",78951,79540,82495,83698,84953,85734,86332,88200,89644,90272,90835
"27860","Jonesboro, AR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2578,2919,3050,3330,4010,4465,4735,4971,5478,6981,6931
"27900","Joplin, MO (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",330611,354813,379110,428365,485292,523487,568447,632272,702099,786186,879690
"27900","Joplin, MO (Metropolitan Statistical Area)","2","Population (persons) 1/",113951,113028,114407,117364,119399,120962,121126,121777,123716,124905,126753
"27900","Joplin, MO (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2901,3139,3314,3650,4064,4328,4693,5192,5675,6294,6940
"27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",171321,199508,220100,242138,268541,357443,379559,423121,475251,529548,612079
"27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","2","Population (persons) 1/",46414,45995,51784,51488,52693,53661,56669,60173,62763,65950,69537
"27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3691,4338,4250,4703,5096,6661,6698,7032,7572,8030,8802
"28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",780937,823998,867108,943128,1051739,1162709,1288708,1414496,1583390,1758350,1950606
