"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"24340","Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)","2","Population (persons) 1/",938933,949059,957389,964358,970646,975837,982157,986863,989942,991670,994270,1002590,1013729,1025605,1036412,1045091,1055108,1064020,1071358,1076622,1081372
"24340","Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",29597,30031,29820,30565,32253,33161,34753,35728,37540,34520,36571,39369,41903,41793,43617,46052,46970,47609,49040,50474,54037
"24420","Grants Pass, OR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1669233,1758376,1799784,1895241,2053906,2186350,2325363,2426701,2423821,2412853,2487305,2550180,2659500,2718819,2880670,3081599,3176823,3367623,3582349,3831039,4130836
"24420","Grants Pass, OR (Metropolitan Statistical Area)","2","Population (persons) 1/",75851,76452,77712,78779,79729,80660,81601,81746,82389,82315,82880,82722,82789,83175,83435,84606,85599,86732,87418,87679,88053
"24420","Grants Pass, OR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",22007,23000,23160,24058,25761,27106,28497,29686,29419,29312,30011,30828,32124,32688,34526,36423,37113,38828,40980,43694,46913
"24500","Great Falls, MT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1976458,2058344,2138335,2225408,2365612,2470875,2676742,2810376,2933954,2961860,3128471,3221572,3304685,3291830,3437566,3540295,3599421,3739089,3885813,4004624,4248346
"24500","Great Falls, MT (Metropolitan Statistical Area)","2","Population (persons) 1/",80318,80055,79848,79633,80198,80041,79984,80099,80529,80680,81513,81734,81657,82241,82118,81959,81655,81729,81756,81393,81346
"24500","Great Falls, MT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",24608,25712,26780,27946,29497,30870,33466,35086,36434,36711,38380,39415,40470,40027,41861,43196,44081,45750,47529,49201,52226
"24540","Greeley, CO (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",4648440,5012509,5024248,5287179,5828479,6408917,6938571,7698541,8324002,8148522,8517152,9197260,9843410,10558536,11848564,12694656,12999736,13657709,15100575,15885580,17385172
"24540","Greeley, CO (Metropolitan Statistical Area) *","2","Population (persons) 1/",182861,192360,202234,208858,215322,222879,230703,237692,243442,248193,254224,258867,264025,270105,277480,286493,296330,306571,315360,324703,333983
"24540","Greeley, CO (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",25421,26058,24844,25315,27069,28755,30076,32389,34193,32831,33503,35529,37282,39090,42701,44311,43869,44550,47884,48923,52054
"24580","Green Bay, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",8438491,8636769,8954908,9327690,9816531,10154316,10742690,11274525,11806761,11604119,12123129,12843807,13538967,13711989,14251055,14826914,15030492,15634216,16472718,16911095,17837364
"24580","Green Bay, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",283282,285783,288713,291169,294570,296800,298702,301190,302468,304686,306749,308623,310622,311987,314060,315719,317443,319650,321253,322407,323379
"24580","Green Bay, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",29788,30221,31017,32035,33325,34213,35965,37433,39035,38086,39521,41616,43587,43951,45377,46962,47349,48910,51276,52453,55159
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",18302100,18770112,18879077,19303021,20524745,21647008,23296637,24334505,25142666,24170346,24909690,25715529,27114397,27022157,28619132,30129372,30522228,31581911,32789832,34341481,36621500
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",645409,652741,657855,663140,667711,677080,689637,700485,711405,718902,725292,730192,735614,740780,746706,751538,758916,762466,767100,772485,776363
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",28357,28756,28698,29109,30739,31971,33781,34740,35342,33621,34344,35217,36860,36478,38327,40090,40218,41421,42745,44456,47171
"24780","Greenville, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3365244,3460467,3567421,3711107,3947865,4267848,4656597,5019963,5342694,5296028,5494494,5655267,6104131,6129601,6376406,6587556,6750673,7008056,7395848,7772729,8262413
"24780","Greenville, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",134298,136605,139128,141610,144486,147929,152934,157479,162116,165581,168865,170813,173021,174443,175052,176178,177291,178661,179673,181257,182924
"24780","Greenville, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",25058,25332,25641,26207,27324,28851,30448,31877,32956,31985,32538,33108,35280,35138,36426,37391,38077,39225,41163,42882,45169
"24860","Greenville-Anderson, SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",19351222,20196585,20444662,20784107,21392062,22456093,24212485,26009345,27127103,26118977,27373666,28831609,30476768,31027846,33173203,35212571,36338345,38354062,40088786,41936918,44616539
"24860","Greenville-Anderson, SC (Metropolitan Statistical Area)","2","Population (persons) 1/",727743,735668,741131,747276,754196,763048,777494,793500,808765,819279,825646,833352,841134,848776,860750,873120,885098,896187,907812,921594,932705
"24860","Greenville-Anderson, SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",26591,27453,27586,27813,28364,29429,31142,32778,33541,31880,33154,34597,36233,36556,38540,40330,41056,42797,44160,45505,47836
"25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",9204464,9331215,9545233,9954621,10331144,11369937,10951434,12926273,12854244,12882324,13380478,13458449,13617094,13638975,14016174,14212219,14538230,14875722,15222451,15846796,17224098
"25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)","2","Population (persons) 1/",379061,382293,385054,385735,393947,398601,363221,373053,380374,384985,389356,393855,396980,400176,404142,406966,409317,413079,414749,417208,418963
"25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",24282,24409,24789,25807,26225,28525,30151,34650,33794,33462,34366,34171,34302,34082,34681,34922,35518,36012,36703,37983,41111
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",5484355,5996080,6273260,6645070,7181223,7723051,8316619,8814759,9158780,9109050,9446735,9896298,10247641,10313951,10704473,11120836,11573897,11935713,12443475,12880564,13904634
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","2","Population (persons) 1/",223429,226791,231167,237168,243798,250660,257642,262715,265823,267363,269857,272056,273548,275095,276977,278497,280997,283221,286023,288564,291144
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",24546,26439,27137,28018,29456,30811,32280,33553,34454,34070,35006,36376,37462,37492,38648,39932,41189,42143,43505,44637,47759
"25220","Hammond, LA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1993185,2165555,2245688,2351692,2561663,2837620,3301993,3599114,3866327,3842824,4097162,4261112,4377614,4388653,4517216,4582718,4754706,4926369,5080522,5253938,5715632
"25220","Hammond, LA (Metropolitan Statistical Area)","2","Population (persons) 1/",100716,101657,102511,103782,105335,106987,114102,116792,118621,120009,121463,122694,123656,125550,127058,128774,130759,132445,133951,134845,136765
"25220","Hammond, LA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",19790,21303,21907,22660,24319,26523,28939,30816,32594,32021,33732,34730,35402,34955,35552,35587,36362,37196,37928,38963,41792
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2253273,2465233,2719851,3062578,3309645,3412644,3452184,3975375,3860335,3705122,3987408,4427949,4309648,4418084,4788661,4940785,5124392,5333250,5333096,5565748,6387018
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",129835,132881,135369,139393,143601,145147,147712,150420,152027,152278,152342,151779,150884,150237,149373,149960,149269,149542,151221,152727,152692
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",17355,18552,20092,21971,23048,23512,23371,26429,25392,24331,26174,29174,28563,29407,32058,32947,34330,35664,35267,36442,41829
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",15839404,16684271,17261502,17926569,18632702,19314063,20032470,21167764,21970993,21712053,22468359,23549382,24408600,24762150,25856393,27050086,27459335,28569072,30033506,31381645,33969385
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",509451,511391,515553,519152,521882,525775,532268,537268,542301,546874,550112,552353,555180,558303,561373,564935,567875,571167,574584,577886,581943
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",31091,32625,33482,34530,35703,36734,37636,39399,40514,39702,40843,42635,43965,44353,46059,47882,48355,50019,52270,54304,58372
"25500","Harrisonburg, VA (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",2507243,2743527,2692132,2876454,3042761,3209981,3349182,3541443,3723314,3648987,3839206,4039819,4229279,4331077,4573352,4797865,4848895,5116978,5331227,5476691,5860033
"25500","Harrisonburg, VA (Metropolitan Statistical Area) *","2","Population (persons) 1/",108414,110317,112152,113151,114542,116602,118858,120825,122361,124144,125412,126818,128485,129009,130486,131208,133086,134255,135068,135519,135550
"25500","Harrisonburg, VA (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",23127,24869,24004,25421,26565,27529,28178,29311,30429,29393,30613,31855,32917,33572,35049,36567,36434,38114,39471,40413,43232
"25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",43680848,45111001,45314597,46328633,48978873,51093019,54805344,58145136,60372934,59495128,60919181,63386209,65318749,65697386,68500736,70620953,71640186,72847418,75354230,77226143,80910874
"25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)","2","Population (persons) 1/",1150872,1158513,1169000,1179394,1182605,1187929,1193725,1198395,1204436,1209604,1214080,1216165,1215477,1215058,1214241,1212187,1208908,1207335,1206733,1204752,1201483
"25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",37955,38939,38764,39282,41416,43010,45911,48519,50125,49186,50177,52120,53739,54069,56414,58259,59260,60337,62445,64101,67343
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2983577,3201418,3341606,3417461,3665691,3934720,4249066,4490520,4758614,4808221,5037963,5256973,5559935,5682986,5925418,6125159,6142667,6310864,6457254,6605444,7083779
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","2","Population (persons) 1/",143768,144434,145651,147031,148587,150295,153722,156803,158899,160782,162866,164829,166050,167057,167297,168012,168302,167886,168445,169042,169554
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",20753,22165,22943,23243,24670,26180,27641,28638,29947,29905,30933,31893,33483,34018,35419,36457,36498,37590,38334,39076,41779
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",8715752,8965984,8936826,9062557,9500373,9984157,10530160,10932380,11167234,10884543,11125736,11330682,11762457,11674775,12215356,12872281,13268706,13967860,14436087,15003587,16104916
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",343247,346952,348299,349472,351224,354159,357492,360791,364003,365639,365582,364523,363724,363455,363140,363458,364910,367031,368218,369479,370266
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",25392,25842,25658,25932,27049,28191,29456,30301,30679,29769,30433,31084,32339,32122,33638,35416,36362,38056,39205,40607,43496
"25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4524502,4790328,4912039,5200957,5767784,6309014,7079170,7565159,7735907,7527191,7377778,7843569,8310258,8596344,9390413,10098844,10491829,10932753,11589931,12403048,13081346
"25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)","2","Population (persons) 1/",143027,146574,150392,152234,157787,163343,169619,174382,180019,183971,187792,189167,193166,197443,202030,207560,211930,215549,218791,222932,227244
"25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",31634,32682,32662,34164,36554,38624,41736,43383,42973,40915,39287,41464,43021,43538,46480,48655,49506,50720,52973,55636,57565
"25980","Hinesville, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1298189,1371877,1461551,1615161,1705739,1776700,1890656,1937266,2060920,2140764,2225262,2421170,2398615,2411485,2485535,2541622,2541604,2637418,2767224,2872282,3125511
"25980","Hinesville, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",72181,71939,73399,71252,74609,76395,75199,76089,75379,80848,77347,80307,80495,78948,81275,79457,80064,80641,80035,82460,83175
"25980","Hinesville, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",17985,19070,19912,22668,22862,23257,25142,25461,27341,26479,28770,30149,29798,30545,30582,31987,31745,32706,34575,34832,37578
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2670638,2829263,2928480,3101793,3296820,3645556,3976757,4245877,4333875,4257870,4459819,4532023,4589955,4683400,4823523,5047662,5226993,5413790,5659906,5961272,6416191
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",118649,121197,123491,126215,129840,133791,137826,140974,142122,141381,141177,139782,139215,138888,138907,140397,142988,145619,147920,150153,153010
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",22509,23344,23714,24575,25391,27248,28853,30118,30494,30116,31590,32422,32970,33721,34725,35953,36555,37178,38263,39701,41933
"26300","Hot Springs, AR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2099618,2177312,2217309,2321413,2457836,2639667,2867576,3001360,3033486,3032858,3111008,3263355,3409250,3361206,3551392,3642033,3733393,3851944,3970107,4128324,4426400
